"TOA5","CH_MILFA_EC_01","CR6","25623","CR6.14.4.0","CPU:FDRI_Easy_Flux.CR6","2202","Time_Series"
"TIMESTAMP","Ux","Uy","Uz","T_SONIC","diag_sonic","CO2_mixratio","H2O_mixratio","diag_irga","TA_1_1_1","T_cell","PA_cell","CO2_sig_strgth","H2O_sig_strgth","PA_diff","PA","pump_flow","sampling_regime"
"TS","m s-1","m s-1","m s-1","deg C","adimensional","umolCO2 mol-1","mmolH2O mol-1","adimensional","deg C","deg C","kPa","fraction","fraction","kPa","kPa","L min-1","adimensional"
"","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-01-20 16:30:01.5",-2.336175,1.744635,-0.7374164,9.649681,0,448.1591,8.147185,0,8.921906,9.636993,94.57417,0.9698392,0.964931,-5.810089,100.3843,7.997417,1
"2026-01-20 16:30:01.55",-2.478201,1.308428,-0.203377,9.659056,0,448.0869,8.139383,0,8.931915,9.634979,94.5751,0.9698089,0.964938,-5.809914,100.385,7.996771,1
"2026-01-20 16:30:01.6",-2.263819,1.558151,0.7307414,9.6212,0,447.8753,8.14153,0,8.893951,9.634979,94.57726,0.9698222,0.9649464,-5.807968,100.3852,8.000388,1
"2026-01-20 16:30:01.65",-2.174221,1.591614,0.6876156,9.617041,0,448.1751,8.134941,0,8.890411,9.635376,94.572,0.9698354,0.9649105,-5.813133,100.3851,7.999096,1
"2026-01-20 16:30:01.7",-2.155164,1.485893,0.4619162,9.652517,0,447.9602,8.1424,0,8.92514,9.635376,94.57703,0.9698008,0.964931,-5.808167,100.3852,7.994868,1
"2026-01-20 16:30:01.75",-1.966451,1.613575,0.5553315,9.627076,0,448.1111,8.142028,0,8.899841,9.635345,94.57649,0.9698319,0.9649373,-5.80864,100.3851,8.004732,1
"2026-01-20 16:30:01.8",-1.959867,2.091599,0.5012537,9.67491,0,448.155,8.144102,0,8.947296,9.635345,94.57651,0.9698189,0.9649274,-5.80806,100.3846,8.006051,1
"2026-01-20 16:30:01.85",-2.106561,1.953013,0.5209505,9.633052,0,448.1917,8.135651,0,8.906342,9.635284,94.57482,0.9698286,0.9649222,-5.811432,100.3863,7.997965,1
"2026-01-20 16:30:01.9",-2.008431,2.165394,0.4034304,9.684912,0,448.1076,8.132153,0,8.958374,9.635284,94.57301,0.9698269,0.9649178,-5.814262,100.3873,8,1
"2026-01-20 16:30:01.95",-1.948138,2.131634,0.3157369,9.678156,0,448.1442,8.142281,0,8.950745,9.635559,94.57096,0.969833,0.9649442,-5.815613,100.3866,7.997211,1
"2026-01-20 16:30:02",-1.706193,2.139296,0.1288992,9.694684,0,447.9529,8.134519,0,8.967896,9.635559,94.57683,0.9698165,0.9649412,-5.810524,100.3874,7.996901,1
"2026-01-20 16:30:02.05",-1.937605,2.063469,-0.01507833,9.678289,0,448.0695,8.137121,0,8.951324,9.636108,94.57121,0.9698491,0.9649563,-5.815826,100.387,8.005897,1
"2026-01-20 16:30:02.1",-1.570014,2.115032,-0.09638149,9.672556,0,448.0109,8.134944,0,8.94577,9.636108,94.57224,0.969834,0.9649322,-5.814606,100.3868,8.005586,1
"2026-01-20 16:30:02.15",-1.661791,2.16902,0.06629349,9.66264,0,448.0286,8.130305,0,8.93631,9.635651,94.57517,0.9698451,0.9649181,-5.813011,100.3882,7.998256,1
"2026-01-20 16:30:02.2",-1.571243,2.146626,0.03696736,9.686699,0,448.0317,8.134582,0,8.95993,9.635651,94.57513,0.9698259,0.9649256,-5.812469,100.3876,7.997366,1
"2026-01-20 16:30:02.25",-1.429633,2.175478,-0.04482543,9.666528,0,448.0225,8.131603,0,8.940063,9.63559,94.57665,0.9698155,0.964921,-5.809525,100.3862,7.994267,1
"2026-01-20 16:30:02.3",-1.475767,2.259496,-0.007013183,9.619816,0,448.1188,8.139011,0,8.892792,9.63559,94.57809,0.9698124,0.9649431,-5.810303,100.3884,8.009703,1
"2026-01-20 16:30:02.35",-1.488034,2.422578,-0.01379254,9.617948,0,448.1542,8.130887,0,8.891693,9.635803,94.57718,0.9698095,0.96491,-5.811066,100.3882,8.006051,1
"2026-01-20 16:30:02.4",-1.933277,2.413593,0.2192398,9.620693,0,448.2364,8.140511,0,8.893616,9.635803,94.58047,0.9698483,0.9649373,-5.808548,100.389,7.99783,1
"2026-01-20 16:30:02.45",-1.858518,2.315236,0.21437,9.631289,0,448.2071,8.132964,0,8.904816,9.63559,94.58252,0.9698064,0.9649189,-5.805618,100.3881,8.000775,1
"2026-01-20 16:30:02.5",-1.927751,2.169288,-0.03142874,9.624672,0,448.003,8.134746,0,8.898041,9.63559,94.58466,0.9697993,0.9649339,-5.802399,100.3871,7.994422,1
"2026-01-20 16:30:02.55",-2.00271,2.064581,-0.3098973,9.616055,0,448.0095,8.133912,0,8.889526,9.635986,94.58902,0.9698082,0.9649169,-5.798302,100.3873,7.999904,1
"2026-01-20 16:30:02.6",-2.002321,2.112594,-0.3986808,9.613357,0,448.1602,8.140893,0,8.8862,9.635986,94.59266,0.9698285,0.9649292,-5.795799,100.3885,7.997908,1
"2026-01-20 16:30:02.65",-2.353416,2.656345,-0.1315188,9.622661,0,447.9574,8.142029,0,8.895386,9.635559,94.59151,0.9697832,0.9649008,-5.796707,100.3882,7.99938,1
"2026-01-20 16:30:02.7",-2.398774,2.727929,0.1301513,9.606145,0,448.0919,8.14276,0,8.878845,9.635559,94.58908,0.9698043,0.964922,-5.79847,100.3876,7.996223,1
"2026-01-20 16:30:02.75",-2.162226,2.451042,-0.217079,9.610797,0,448.1857,8.140232,0,8.883728,9.635742,94.58627,0.9698222,0.9649127,-5.801483,100.3878,7.997908,1
"2026-01-20 16:30:02.8",-2.041988,2.60173,-0.1430394,9.611562,0,448.1936,8.142725,0,8.884277,9.635742,94.58978,0.9697999,0.9649034,-5.798058,100.3878,7.998218,1
