"TOA5","CH_MILFA_EC_01","CR6","25623","CR6.14.4.0","CPU:FDRI_Easy_Flux.CR6","2202","Time_Series"
"TIMESTAMP","Ux","Uy","Uz","T_SONIC","diag_sonic","CO2_mixratio","H2O_mixratio","diag_irga","TA_1_1_1","T_cell","PA_cell","CO2_sig_strgth","H2O_sig_strgth","PA_diff","PA","pump_flow","sampling_regime"
"TS","m s-1","m s-1","m s-1","deg C","adimensional","umolCO2 mol-1","mmolH2O mol-1","adimensional","deg C","deg C","kPa","fraction","fraction","kPa","kPa","L min-1","adimensional"
"","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-01-20 15:00:02.55",-1.984443,1.337813,-0.4488893,9.786379,0,448.3146,8.111959,0,9.061371,10.18265,94.70346,0.9696279,0.964716,-5.8181,100.5216,7.997288,1
"2026-01-20 15:00:02.6",-1.892622,1.30431,-0.3997581,9.755429,0,448.315,8.110468,0,9.030609,10.18265,94.70132,0.9695942,0.964708,-5.821098,100.5224,7.998353,1
"2026-01-20 15:00:02.65",-2.039486,1.252197,-0.4689719,9.796728,0,448.2038,8.112881,0,9.071594,10.18201,94.70171,0.9696233,0.9647423,-5.820587,100.5223,7.996668,1
"2026-01-20 15:00:02.7",-1.672503,1.287532,-0.6063217,9.775209,0,448.172,8.111672,0,9.050201,10.18201,94.70286,0.9696067,0.9647329,-5.818687,100.5215,7.998063,1
"2026-01-20 15:00:02.75",-1.512009,1.263169,-0.485971,9.765834,0,448.2928,8.111161,0,9.040894,10.18112,94.70666,0.9696211,0.9647388,-5.815605,100.5223,7.994384,1
"2026-01-20 15:00:02.8",-1.682033,1.001351,-0.6839058,9.779961,0,448.3263,8.109038,0,9.055237,10.18112,94.70692,0.9696492,0.9647431,-5.815872,100.5228,8.005042,1
"2026-01-20 15:00:02.85",-1.572298,1.101832,-0.8335215,9.790017,0,448.1922,8.120878,0,9.064178,10.18204,94.70314,0.969635,0.9647706,-5.819763,100.5229,8.005431,1
"2026-01-20 15:00:02.9",-1.776482,1.194924,-0.7610956,9.781576,0,448.2304,8.107756,0,9.056976,10.18204,94.70039,0.9696186,0.9647568,-5.822647,100.523,7.997772,1
"2026-01-20 15:00:02.95",-1.677314,1.292595,-0.6398669,9.797566,0,448.2624,8.11201,0,9.07251,10.18204,94.70077,0.9696116,0.964753,-5.821968,100.5227,8.001861,1
"2026-01-20 15:00:03",-1.605543,1.180342,-0.8063464,9.771251,0,448.3212,8.115347,0,9.045959,10.18204,94.70258,0.9696403,0.964731,-5.820198,100.5228,7.996746,1
"2026-01-20 15:00:03.05",-1.565693,1.226286,-0.6850557,9.760646,0,448.3652,8.114342,0,9.035522,10.18082,94.70507,0.969622,0.9647339,-5.818085,100.5232,8.000775,1
